tiempo,azul,verde,amarillo,naranja,rojo
182.00,60,0,944,158,97
182.00,49,0,1074,127,64
182.00,30,24,1189,80,49
182.00,33,5,1358,91,64
183.00,65,7,1533,118,50
183.00,85,0,1659,161,77
183.00,116,0,1680,180,2
183.00,104,0,1680,207,78
183.00,93,0,1650,187,98
184.00,43,0,1279,138,73
184.00,124,0,935,240,38
184.00,86,0,689,286,48
184.00,72,0,561,298,34
184.00,148,0,453,317,2
184.00,167,0,373,278,0
185.00,179,0,288,243,0
185.00,167,0,210,178,0
185.00,144,0,151,125,0
185.00,92,0,80,78,0
185.00,44,0,12,16,0
185.00,0,0,0,0,0
186.00,0,0,0,0,0
186.00,0,0,0,0,0
186.00,0,0,0,0,0
186.00,0,0,0,0,0
186.00,0,0,0,0,0
186.00,0,0,0,0,0
187.00,0,0,0,0,0
187.00,0,0,0,0,0
187.00,0,0,0,0,0
187.00,0,0,0,0,0
187.00,0,0,0,0,0
187.00,0,0,0,0,0
188.00,0,0,0,0,0
188.00,0,0,0,0,0
188.00,0,0,0,0,0
188.00,0,0,0,0,0
188.00,0,0,0,0,0
189.00,0,0,0,0,0
189.00,0,0,0,0,0
189.00,0,0,0,0,0
189.00,0,0,0,0,0
189.00,0,0,0,0,0
190.00,0,0,0,0,0
190.00,0,0,0,0,0
190.00,0,0,0,0,0
190.00,0,0,0,0,0
190.00,0,0,0,0,0
190.00,0,0,0,0,0
191.00,0,0,0,0,0
191.00,0,0,0,0,0
191.00,0,0,0,0,0
191.00,0,0,0,0,0
191.00,0,0,0,0,0
192.00,0,0,0,0,0
192.00,0,0,0,0,0
192.00,0,0,0,0,0
192.00,0,0,0,0,0
192.00,0,0,0,0,0
193.00,0,0,0,0,0
193.00,0,0,0,0,0
193.00,0,0,0,0,0
194.00,0,0,0,0,0
194.00,0,0,0,0,0
194.00,0,0,0,0,0
194.00,0,0,0,0,0
194.00,0,0,0,0,0
195.00,0,0,0,0,0
195.00,0,0,0,0,0
195.00,0,0,0,0,0
195.00,0,0,0,0,0
195.00,0,0,0,0,0
196.00,0,0,0,0,0
196.00,0,0,0,0,0
196.00,0,0,0,0,0
196.00,0,0,0,0,0
196.00,0,0,0,0,0
197.00,0,0,0,0,0
197.00,0,0,0,0,0
197.00,0,0,0,0,0
197.00,0,0,0,0,0
197.00,0,0,0,0,0
197.00,0,0,0,0,0
198.00,0,0,0,0,0
198.00,0,0,0,0,0
198.00,0,0,0,0,0
198.00,0,0,0,0,0
198.00,0,0,0,0,0
199.00,0,0,0,0,0
199.00,0,0,0,0,0
199.00,0,0,0,0,0
199.00,0,0,0,0,0
199.00,0,0,0,0,0
200.00,0,0,0,0,0
200.00,0,0,0,0,0
200.00,0,0,0,0,0
200.00,0,0,0,0,0
200.00,0,0,0,0,0
201.00,0,0,0,0,0
201.00,0,0,0,0,0
201.00,0,0,0,0,0
201.00,0,0,0,0,4095

